,winner
49611,1
49612,1
49613,1
49614,1
49615,0
49616,1
49617,0
49618,1
49619,0
49620,1
49621,0
49622,1
49623,0
49624,1
49625,0
49626,1
49627,1
49628,1
49629,1
49630,1
49631,1
49632,1
49633,0
49634,0
49635,1
49636,0
49637,1
49638,0
49639,1
49640,1
49641,0
49642,1
49643,1
49644,1
49645,1
49646,0
49647,0
49648,0
49649,1
49650,0
49651,1
49652,0
49653,0
49654,0
49655,0
49656,0
49657,0
49658,1
49659,0
49660,1
49661,0
49662,1
49663,0
49664,1
49665,0
49666,0
49667,1
49668,1
49669,0
49670,1
49671,1
49672,0
49673,1
49674,1
49675,0
49676,0
49677,0
49678,1
49679,0
49680,0
49681,1
49682,1
49683,1
49684,1
49685,0
49686,1
49687,1
49688,1
49689,0
49690,1
49691,0
49692,0
49693,0
49694,1
49695,0
49696,0
49697,0
49698,1
49699,0
49700,1
49701,0
49702,0
49703,0
49704,0
49705,1
49706,0
49707,1
49708,0
49709,0
49710,0
49711,1
49712,1
49713,0
49714,0
49715,0
49716,0
49717,0
49718,1
49719,1
49720,0
49721,1
49722,1
49723,1
49724,1
49725,0
49726,1
49727,0
49728,1
49729,1
49730,0
49731,0
49732,0
49733,0
49734,0
49735,1
49736,0
49737,1
49738,1
49739,0
49740,1
49741,1
49742,1
49743,1
49744,1
49745,1
49746,0
49747,0
49748,1
49749,1
49750,0
49751,1
49752,1
49753,0
49754,0
49755,0
49756,1
49757,0
49758,0
49759,1
49760,0
49761,1
49762,0
49763,0
49764,1
49765,0
49766,0
49767,1
49768,1
49769,1
49770,1
49771,1
49772,0
49773,0
49774,1
49775,1
49776,0
49777,0
49778,0
49779,1
49780,0
49781,0
49782,0
49783,1
49784,0
49785,1
49786,1
49787,1
49788,0
49789,1
49790,0
49791,1
49792,1
49793,0
49794,1
49795,1
49796,1
49797,1
49798,0
49799,1
49800,0
49801,1
49802,1
49803,1
49804,0
49805,1
49806,0
49807,0
49808,0
49809,1
49810,1
49811,0
49812,1
49813,0
49814,1
49815,0
49816,1
49817,0
49818,1
49819,0
49820,0
49821,0
49822,1
49823,0
49824,1
49825,0
49826,1
49827,0
49828,0
49829,1
49830,0
49831,1
49832,0
49833,0
49834,1
49835,1
49836,1
49837,1
49838,0
49839,1
49840,0
49841,0
49842,0
49843,0
49844,0
49845,0
49846,0
49847,1
49848,0
49849,1
49850,1
49851,0
49852,1
49853,1
49854,1
49855,0
49856,0
49857,0
49858,1
49859,1
49860,0
49861,1
49862,1
49863,1
49864,1
49865,1
49866,0
49867,1
49868,0
49869,0
49870,0
49871,1
49872,1
49873,0
49874,0
49875,1
49876,0
49877,0
49878,1
49879,1
49880,0
49881,0
49882,1
49883,1
49884,1
49885,0
49886,1
49887,0
49888,1
49889,0
49890,0
49891,1
49892,1
49893,0
49894,1
49895,0
49896,1
49897,0
49898,0
49899,0
49900,0
49901,0
49902,0
49903,0
49904,1
49905,1
49906,1
49907,0
49908,0
49909,1
49910,1
49911,1
49912,1
49913,1
49914,1
49915,0
49916,1
49917,0
49918,0
49919,0
49920,0
49921,0
49922,1
49923,1
49924,1
49925,1
49926,0
49927,0
49928,0
49929,1
49930,0
49931,0
49932,1
49933,1
49934,1
49935,1
49936,0
49937,1
49938,1
49939,1
49940,1
49941,0
49942,1
49943,0
49944,0
49945,0
49946,0
49947,0
49948,0
49949,1
49950,0
49951,0
49952,0
49953,1
49954,1
49955,1
49956,1
49957,0
49958,1
49959,1
49960,0
49961,1
49962,0
49963,0
49964,1
49965,1
49966,1
49967,0
49968,1
49969,0
49970,0
49971,0
49972,1
49973,1
49974,0
49975,0
49976,0
49977,0
49978,0
49979,0
49980,1
49981,0
49982,1
49983,1
49984,0
49985,0
49986,1
49987,1
49988,1
49989,1
49990,1
49991,0
49992,0
49993,0
49994,1
49995,1
49996,0
49997,1
49998,1
49999,1
50000,1
50001,0
50002,0
50003,1
50004,1
50005,1
50006,1
50007,0
50008,1
50009,1
50010,0
50011,1
50012,1
50013,0
50014,1
50015,1
50016,1
50017,0
50018,1
50019,0
50020,0
50021,0
50022,0
50023,0
50024,1
50025,0
50026,0
50027,0
50028,1
50029,1
50030,1
50031,0
50032,0
50033,0
50034,0
50035,1
50036,1
50037,0
50038,1
50039,1
50040,1
50041,1
50042,1
50043,0
50044,0
50045,1
50046,1
50047,1
50048,0
50049,1
50050,0
50051,1
50052,0
50053,0
50054,1
50055,0
50056,1
50057,1
50058,0
50059,0
50060,0
50061,1
50062,1
50063,1
50064,0
50065,1
50066,1
50067,0
50068,0
50069,1
50070,1
50071,0
50072,1
50073,0
50074,1
50075,1
50076,0
50077,0
50078,1
50079,0
50080,1
50081,1
50082,1
50083,0
50084,1
50085,0
50086,0
50087,0
50088,1
50089,1
50090,1
50091,0
50092,1
50093,1
50094,1
50095,0
50096,0
50097,1
50098,1
50099,1
50100,1
50101,1
50102,1
50103,0
50104,0
50105,1
50106,1
50107,0
50108,0
50109,0
50110,1
50111,0
50112,1
50113,0
50114,0
50115,1
50116,1
50117,1
50118,0
50119,1
50120,1
50121,0
50122,1
50123,0
50124,1
50125,0
50126,0
50127,0
50128,1
50129,0
50130,0
50131,0
50132,0
50133,1
50134,0
50135,0
50136,1
50137,0
50138,0
50139,1
50140,1
50141,1
50142,0
50143,0
50144,0
50145,1
50146,1
50147,1
50148,0
50149,0
50150,1
50151,0
50152,0
50153,0
50154,0
50155,1
50156,0
50157,1
50158,0
50159,0
50160,0
50161,1
50162,1
50163,0
50164,0
50165,0
50166,0
50167,1
50168,0
50169,1
50170,1
50171,0
50172,0
50173,1
50174,0
50175,1
50176,0
50177,0
50178,1
50179,0
50180,0
50181,0
50182,0
50183,0
50184,1
50185,0
50186,0
50187,1
50188,0
50189,0
50190,1
50191,0
50192,1
50193,1
50194,0
50195,0
50196,1
50197,0
50198,1
50199,1
50200,0
50201,1
50202,1
50203,0
50204,0
50205,0
50206,1
50207,1
50208,0
50209,0
50210,1
50211,1
50212,1
50213,1
50214,0
50215,1
50216,1
50217,1
50218,1
50219,1
50220,1
50221,0
50222,0
50223,0
50224,1
50225,1
50226,0
50227,0
50228,0
50229,0
50230,1
50231,1
50232,1
50233,1
50234,0
50235,1
50236,1
50237,0
50238,0
50239,0
50240,1
50241,1
50242,1
50243,1
50244,0
50245,0
50246,0
50247,0
50248,0
50249,0
50250,1
50251,0
50252,0
50253,0
50254,0
50255,0
50256,0
50257,0
50258,1
50259,0
50260,0
50261,1
50262,1
50263,0
50264,0
50265,1
50266,1
50267,0
50268,1
50269,0
50270,0
50271,0
50272,0
50273,1
50274,0
50275,0
50276,1
50277,0
50278,0
50279,0
50280,1
50281,0
50282,0
50283,0
50284,0
50285,1
50286,1
50287,0
50288,0
50289,0
50290,1
50291,1
50292,1
50293,0
50294,0
50295,0
50296,1
50297,1
50298,1
50299,1
50300,1
50301,0
50302,0
50303,0
50304,0
50305,1
50306,0
50307,1
50308,0
50309,1
50310,0
50311,1
50312,0
50313,1
50314,1
50315,0
50316,1
50317,1
50318,1
50319,0
50320,0
50321,0
50322,1
50323,1
50324,1
50325,0
50326,1
50327,0
50328,1
50329,0
50330,1
50331,1
50332,0
50333,1
50334,0
50335,1
50336,1
50337,1
50338,0
50339,0
50340,0
50341,1
50342,0
50343,0
50344,0
50345,1
50346,0
50347,0
50348,1
50349,1
50350,0
50351,1
50352,1
50353,0
50354,1
50355,1
50356,1
50357,1
50358,1
50359,0
50360,0
50361,1
50362,0
50363,0
50364,1
50365,1
50366,1
50367,0
50368,0
50369,1
50370,1
50371,0
50372,0
50373,1
50374,1
50375,1
50376,1
50377,1
50378,1
50379,0
50380,1
50381,0
50382,1
50383,0
50384,1
50385,1
50386,1
50387,1
50388,1
50389,0
50390,0
50391,1
50392,0
50393,1
50394,1
50395,1
50396,0
50397,1
50398,1
50399,0
50400,0
50401,1
50402,1
50403,1
50404,1
50405,1
50406,0
50407,0
50408,1
50409,1
50410,0
50411,0
50412,0
50413,0
50414,0
50415,0
50416,0
50417,0
50418,1
50419,0
50420,0
50421,1
50422,1
50423,1
50424,0
50425,1
50426,0
50427,1
50428,1
50429,0
50430,0
50431,1
50432,0
50433,0
50434,1
50435,0
50436,1
50437,1
50438,1
50439,0
50440,0
50441,1
50442,1
50443,0
50444,0
50445,1
50446,0
50447,1
50448,1
50449,1
50450,0
50451,0
50452,1
50453,1
50454,1
50455,1
50456,0
50457,0
50458,1
50459,0
50460,0
50461,1
50462,1
50463,0
50464,1
50465,0
50466,1
50467,1
50468,1
50469,0
50470,1
50471,1
50472,1
50473,1
50474,1
50475,1
50476,1
50477,1
50478,0
50479,1
50480,0
50481,0
50482,1
50483,0
50484,1
50485,1
50486,1
50487,1
50488,1
50489,0
50490,0
50491,1
50492,1
50493,0
50494,1
50495,0
50496,1
50497,1
50498,0
50499,1
50500,0
50501,0
50502,0
50503,1
50504,1
50505,0
50506,0
50507,1
50508,0
50509,0
50510,0
50511,0
50512,0
50513,0
50514,1
50515,0
50516,0
50517,1
50518,0
50519,0
50520,0
50521,1
50522,0
50523,0
50524,0
50525,0
50526,1
50527,1
50528,0
50529,0
50530,0
50531,1
50532,1
50533,1
50534,0
50535,0
50536,1
50537,1
50538,0
50539,0
50540,1
50541,0
50542,0
50543,0
50544,1
50545,0
50546,1
50547,0
50548,0
50549,1
50550,0
50551,1
50552,1
50553,0
50554,1
50555,0
50556,0
50557,0
50558,0
50559,0
50560,0
50561,0
50562,0
50563,0
50564,0
50565,0
50566,1
50567,1
50568,0
50569,1
50570,0
50571,0
50572,0
50573,0
50574,1
50575,1
50576,0
50577,0
50578,0
50579,0
50580,0
50581,1
50582,0
50583,1
50584,0
50585,1
50586,1
50587,1
50588,1
50589,1
50590,0
50591,0
50592,1
50593,0
50594,1
50595,1
50596,0
50597,0
50598,1
50599,0
50600,0
50601,1
50602,0
50603,1
50604,1
50605,1
50606,0
50607,1
50608,0
50609,1
50610,1
50611,1
50612,1
50613,0
50614,1
50615,0
50616,1
50617,0
50618,1
50619,0
50620,1
50621,1
50622,0
50623,0
50624,0
50625,0
50626,1
50627,0
50628,0
50629,0
50630,0
50631,1
50632,0
50633,1
50634,1
50635,1
50636,1
50637,0
50638,0
50639,1
50640,1
50641,1
50642,1
50643,1
50644,1
50645,0
50646,1
50647,1
50648,1
50649,0
50650,0
50651,1
50652,1
50653,1
50654,0
50655,1
50656,0
50657,0
50658,1
50659,0
50660,0
50661,0
50662,0
50663,0
50664,1
50665,1
50666,0
50667,0
50668,0
50669,1
50670,1
50671,1
50672,0
50673,0
50674,0
50675,0
50676,0
50677,0
50678,1
50679,0
50680,0
50681,0
50682,1
50683,0
50684,1
50685,1
50686,1
50687,1
50688,1
50689,1
50690,1
50691,0
50692,1
50693,0
50694,1
50695,1
50696,1
50697,1
50698,1
50699,1
50700,1
50701,1
50702,1
50703,1
50704,0
50705,0
50706,0
50707,0
50708,1
50709,1
50710,1
50711,1
50712,1
50713,1
50714,0
50715,0
50716,0
50717,0
50718,1
50719,1
50720,1
50721,1
50722,1
50723,0
50724,1
50725,1
50726,0
50727,0
50728,0
50729,0
50730,1
50731,0
50732,0
50733,0
50734,0
50735,1
50736,0
50737,1
50738,0
50739,1
50740,1
50741,0
50742,1
50743,1
50744,0
50745,1
50746,1
50747,1
50748,0
50749,0
50750,0
50751,0
50752,1
50753,1
50754,0
50755,1
50756,0
50757,1
50758,0
50759,1
50760,0
50761,0
50762,0
50763,1
50764,0
50765,1
50766,1
50767,0
50768,1
50769,1
50770,1
50771,1
50772,1
50773,0
50774,1
50775,1
50776,0
50777,0
50778,0
50779,0
50780,1
50781,0
50782,0
50783,0
50784,1
50785,1
50786,0
50787,0
50788,0
50789,0
50790,0
50791,1
50792,0
50793,1
50794,0
50795,1
50796,0
50797,1
50798,0
50799,0
50800,1
50801,0
50802,1
50803,0
50804,1
50805,1
50806,1
50807,1
50808,0
50809,1
50810,0
50811,0
50812,1
50813,0
50814,1
50815,1
50816,0
50817,0
50818,1
50819,1
50820,1
50821,1
50822,1
50823,1
50824,1
50825,1
50826,0
50827,1
50828,0
50829,0
50830,0
50831,1
50832,0
50833,0
50834,0
50835,1
50836,1
50837,1
50838,0
50839,1
50840,1
50841,0
50842,0
50843,0
50844,1
50845,1
50846,0
50847,0
50848,0
50849,1
50850,0
50851,0
50852,0
50853,0
50854,0
50855,1
50856,0
50857,0
50858,0
50859,1
50860,1
50861,0
50862,1
50863,0
50864,1
50865,0
50866,0
50867,1
50868,1
50869,0
50870,0
50871,0
50872,0
50873,1
50874,0
50875,1
50876,0
50877,1
50878,0
50879,0
50880,1
50881,1
50882,1
50883,0
50884,0
50885,1
50886,1
50887,0
50888,0
50889,0
50890,1
50891,0
50892,1
50893,0
50894,1
50895,1
50896,0
50897,0
50898,1
50899,1
50900,1
50901,0
50902,0
50903,0
50904,0
50905,1
50906,0
50907,0
50908,0
50909,1
50910,1
50911,0
50912,0
50913,1
50914,0
50915,1
50916,1
50917,0
50918,0
50919,1
50920,0
50921,1
50922,0
50923,0
50924,1
50925,1
50926,1
50927,0
50928,0
50929,1
50930,1
50931,0
50932,0
50933,1
50934,1
50935,1
50936,0
50937,0
50938,1
50939,0
50940,0
50941,1
50942,0
50943,0
50944,0
50945,0
50946,1
50947,1
50948,0
50949,0
50950,1
50951,1
50952,1
50953,1
50954,1
50955,0
50956,1
50957,0
50958,0
50959,0
50960,1
50961,0
50962,1
50963,0
50964,0
50965,1
50966,0
50967,0
50968,1
50969,0
50970,1
50971,0
50972,1
50973,1
50974,1
50975,0
50976,0
50977,0
50978,1
50979,1
50980,1
50981,1
50982,0
50983,0
50984,0
50985,0
50986,0
50987,0
50988,1
50989,1
50990,1
50991,1
50992,0
50993,1
50994,1
50995,0
50996,1
50997,0
50998,1
50999,1
51000,1
51001,0
51002,0
51003,0
51004,1
51005,0
51006,0
51007,0
51008,0
51009,0
51010,1
51011,0
51012,0
51013,0
51014,1
51015,0
51016,0
51017,1
51018,0
51019,0
51020,0
51021,0
51022,1
51023,0
51024,1
51025,0
51026,0
51027,0
51028,1
51029,1
51030,0
51031,0
51032,1
51033,1
51034,1
51035,0
51036,0
51037,0
51038,1
51039,0
51040,0
51041,0
51042,1
51043,0
51044,0
51045,0
51046,1
51047,0
51048,0
51049,1
51050,0
51051,1
51052,1
51053,0
51054,0
51055,1
51056,0
51057,1
51058,0
51059,0
51060,0
51061,1
51062,0
51063,1
51064,0
51065,1
51066,1
51067,0
51068,1
51069,0
51070,1
51071,1
51072,1
51073,1
51074,0
51075,0
51076,1
51077,1
51078,1
51079,0
51080,0
51081,1
51082,1
51083,1
51084,1
51085,0
51086,0
51087,0
51088,1
51089,0
51090,0
51091,1
51092,0
51093,1
51094,1
51095,1
51096,0
51097,1
51098,0
51099,0
51100,1
51101,1
51102,1
51103,0
51104,0
51105,0
51106,1
51107,1
51108,1
51109,0
51110,1
51111,1
51112,0
51113,0
51114,1
51115,0
51116,0
51117,1
51118,1
51119,1
51120,0
51121,1
51122,1
51123,1
51124,1
51125,0
51126,1
51127,1
51128,1
51129,0
51130,1
51131,0
51132,0
51133,1
51134,0
51135,1
51136,1
51137,0
51138,1
51139,1
51140,0
51141,1
51142,1
51143,0
51144,1
51145,1
51146,1
51147,1
51148,1
51149,0
51150,1
51151,1
51152,1
51153,1
51154,0
51155,0
51156,0
51157,0
51158,1
51159,1
51160,1
51161,0
51162,1
51163,1
51164,1
51165,1
51166,1
51167,1
51168,1
51169,0
51170,0
51171,1
51172,1
51173,1
51174,0
51175,1
51176,1
51177,0
51178,0
51179,0
51180,1
51181,0
51182,1
51183,1
51184,0
51185,1
51186,1
51187,1
51188,1
51189,0
51190,1
51191,1
51192,0
51193,0
51194,1
51195,0
51196,1
51197,0
51198,1
51199,0
51200,0
51201,0
51202,0
51203,1
51204,1
51205,0
51206,0
51207,1
51208,1
51209,1
51210,0
51211,1
51212,0
51213,0
51214,0
51215,1
51216,0
51217,0
51218,1
51219,1
51220,0
51221,1
51222,1
51223,0
51224,1
51225,1
51226,0
51227,1
51228,0
51229,0
51230,1
51231,0
51232,1
51233,0
51234,0
51235,0
51236,1
51237,0
51238,0
51239,1
51240,1
51241,0
51242,0
51243,0
51244,0
51245,0
51246,0
51247,1
51248,0
51249,1
51250,0
51251,1
51252,0
51253,0
51254,1
51255,0
51256,0
51257,1
51258,1
51259,1
51260,1
51261,1
51262,1
51263,1
51264,1
51265,0
51266,0
51267,0
51268,0
51269,0
51270,1
51271,0
51272,0
51273,1
51274,1
51275,1
51276,1
51277,1
51278,0
51279,0
51280,0
51281,0
51282,0
51283,1
51284,1
51285,0
51286,1
51287,1
51288,0
51289,0
51290,1
51291,1
51292,1
51293,1
51294,1
51295,1
51296,0
51297,1
51298,0
51299,1
51300,1
51301,1
51302,0
51303,1
51304,0
51305,1
51306,1
51307,1
51308,1
51309,1
51310,0
51311,0
51312,1
51313,1
51314,0
51315,1
51316,1
51317,0
51318,0
51319,0
51320,1
51321,0
51322,0
51323,1
51324,0
51325,0
51326,0
51327,1
51328,1
51329,1
51330,1
51331,1
51332,0
51333,1
51334,1
51335,1
51336,0
51337,1
51338,1
51339,0
51340,1
51341,1
51342,0
51343,0
51344,0
51345,1
51346,1
51347,1
51348,1
51349,0
51350,1
51351,0
51352,0
51353,0
51354,0
51355,0
51356,1
51357,1
51358,1
51359,0
51360,0
51361,1
51362,0
51363,0
51364,1
51365,0
51366,0
51367,1
51368,0
51369,0
51370,1
51371,1
51372,1
51373,0
51374,0
51375,1
51376,0
51377,1
51378,1
51379,0
51380,0
51381,1
51382,1
51383,1
51384,1
51385,1
51386,0
51387,0
51388,0
51389,0
51390,1
51391,0
51392,0
51393,1
51394,0
51395,0
51396,0
51397,1
51398,0
51399,1
51400,0
51401,1
51402,1
51403,0
51404,1
51405,1
51406,0
51407,1
51408,1
51409,0
51410,0
51411,0
51412,1
51413,1
51414,0
51415,1
51416,0
51417,1
51418,0
51419,1
51420,1
51421,1
51422,1
51423,1
51424,1
51425,1
51426,1
51427,0
51428,0
51429,0
51430,0
51431,1
51432,0
51433,1
51434,1
51435,1
51436,0
51437,1
51438,1
51439,0
51440,0
51441,0
51442,1
51443,0
51444,0
51445,1
51446,0
51447,0
51448,1
51449,0
51450,0
51451,1
51452,0
51453,1
51454,1
51455,0
51456,1
51457,0
51458,0
51459,1
51460,1
51461,0
51462,0
51463,0
51464,0
51465,1
51466,1
51467,0
51468,0
51469,0
51470,0
51471,0
51472,0
51473,1
51474,0
51475,1
51476,0
51477,0
51478,1
51479,1
51480,1
51481,1
51482,0
51483,1
51484,1
51485,0
51486,1
51487,0
51488,0
51489,0
51490,1
51491,0
51492,1
51493,1
51494,1
51495,1
51496,1
51497,0
51498,1
51499,1
51500,1
51501,1
51502,1
51503,0
51504,1
51505,1
51506,0
51507,1
51508,1
51509,0
51510,0
51511,0
51512,0
51513,0
51514,0
51515,0
51516,0
51517,1
51518,1
51519,1
51520,0
51521,0
51522,1
51523,0
51524,1
51525,1
51526,0
51527,0
51528,1
51529,0
51530,1
51531,0
51532,1
51533,1
51534,1
51535,0
51536,0
51537,1
51538,0
51539,0
51540,1
51541,1
51542,0
51543,0
51544,1
51545,0
51546,1
51547,0
51548,1
51549,1
51550,0
51551,0
51552,1
51553,0
51554,1
51555,1
51556,0
51557,0
51558,1
51559,1
51560,1
51561,1
51562,1
51563,0
51564,1
51565,1
51566,0
51567,0
51568,0
51569,0
51570,1
51571,0
51572,1
51573,1
51574,1
51575,1
51576,0
51577,1
51578,1
51579,1
51580,1
51581,0
51582,1
51583,1
51584,0
51585,1
51586,0
51587,0
51588,0
51589,1
51590,1
51591,1
51592,0
51593,1
51594,0
51595,0
51596,0
51597,0
51598,0
51599,0
51600,1
51601,1
51602,1
51603,1
51604,1
51605,1
51606,0
51607,0
51608,1
51609,0
51610,1
51611,0
51612,0
51613,0
51614,0
51615,1
51616,1
51617,0
51618,0
51619,0
51620,0
51621,0
51622,0
51623,1
51624,0
51625,0
51626,0
51627,0
51628,1
51629,0
51630,0
51631,0
51632,0
51633,1
51634,0
51635,1
51636,0
51637,0
51638,0
51639,0
51640,0
51641,0
51642,0
51643,0
51644,0
51645,1
51646,0
51647,1
51648,0
51649,0
51650,0
51651,1
51652,0
51653,1
51654,0
51655,1
51656,0
51657,0
51658,1
51659,1
51660,0
51661,0
51662,1
51663,1
51664,1
51665,1
51666,1
51667,1
51668,0
51669,0
51670,1
51671,0
51672,1
51673,1
51674,1
51675,0
51676,1
51677,0
51678,0
51679,1
51680,0
51681,1
51682,1
51683,1
51684,1
51685,1
51686,0
51687,1
51688,1
51689,0
51690,0
51691,1
51692,1
51693,1
51694,0
51695,0
51696,1
51697,1
51698,1
51699,1
51700,1
51701,0
51702,1
51703,0
51704,1
51705,1
51706,0
51707,0
51708,0
51709,1
51710,0
51711,0
51712,0
51713,1
51714,0
51715,1
51716,0
51717,0
51718,1
51719,1
51720,1
51721,1
51722,0
51723,0
51724,0
51725,1
51726,0
51727,1
51728,0
51729,1
51730,0
51731,1
51732,0
51733,0
51734,0
51735,0
51736,0
51737,0
51738,0
51739,0
51740,1
51741,1
51742,1
51743,1
51744,1
51745,1
51746,0
51747,1
51748,0
51749,1
51750,0
51751,1
51752,1
51753,1
51754,0
51755,0
51756,0
51757,0
51758,0
51759,1
51760,0
51761,0
51762,1
51763,0
51764,1
51765,0
51766,0
51767,0
51768,0
51769,1
51770,1
51771,0
51772,0
51773,1
51774,1
51775,1
51776,1
51777,0
51778,1
51779,1
51780,1
51781,1
51782,0
51783,1
51784,0
51785,1
51786,1
51787,0
51788,0
51789,1
51790,0
51791,1
51792,0
51793,1
51794,0
51795,1
51796,0
51797,0
51798,1
51799,0
51800,0
51801,1
51802,0
51803,1
51804,1
51805,0
51806,0
51807,0
51808,1
51809,1
51810,0
51811,1
51812,1
51813,1
51814,0
51815,1
51816,0
51817,1
51818,0
51819,1
51820,0
51821,1
51822,0
51823,1
51824,0
51825,0
51826,1
51827,1
51828,0
51829,1
51830,1
51831,1
51832,1
51833,0
51834,0
51835,0
51836,0
51837,0
51838,0
51839,1
51840,0
51841,0
51842,0
51843,0
51844,1
51845,1
51846,1
51847,1
51848,1
51849,1
51850,0
51851,0
51852,1
51853,0
51854,0
51855,0
51856,0
51857,1
51858,1
51859,1
51860,0
51861,0
51862,1
51863,1
51864,1
51865,1
51866,1
51867,0
51868,0
51869,1
51870,1
51871,1
51872,1
51873,0
51874,0
51875,0
51876,1
51877,1
51878,1
51879,1
51880,0
51881,1
51882,0
51883,1
51884,1
51885,1
51886,0
51887,1
51888,0
51889,0
51890,1
51891,1
51892,0
51893,1
51894,0
51895,0
51896,0
51897,0
51898,1
51899,0
51900,1
51901,1
51902,1
51903,0
51904,1
51905,0
51906,1
51907,1
51908,0
51909,0
51910,1
51911,0
51912,1
51913,0
51914,0
51915,0
51916,1
51917,1
51918,1
51919,1
51920,1
51921,1
51922,1
51923,0
51924,1
51925,0
51926,0
51927,0
51928,1
51929,1
51930,1
51931,0
51932,0
51933,0
51934,1
51935,1
51936,0
51937,0
51938,0
51939,1
51940,1
51941,1
51942,0
51943,0
51944,1
51945,0
51946,1
51947,1
51948,0
51949,1
51950,0
51951,1
51952,1
51953,1
51954,1
51955,1
51956,0
51957,0
51958,0
51959,1
51960,1
51961,0
51962,0
51963,0
51964,0
51965,0
51966,1
51967,0
51968,1
51969,0
51970,0
51971,1
51972,0
51973,1
51974,1
51975,1
51976,0
51977,1
51978,1
51979,1
51980,0
51981,1
51982,1
51983,0
51984,1
51985,1
51986,1
51987,1
51988,1
51989,0
51990,1
51991,0
51992,1
51993,1
51994,0
51995,1
51996,0
51997,1
51998,0
51999,1
52000,0
52001,1
52002,1
52003,0
52004,0
52005,1
52006,0
52007,0
52008,0
52009,1
52010,1
52011,1
52012,1
52013,1
52014,1
52015,1
52016,1
52017,1
52018,0
52019,1
52020,0
52021,0
52022,0
52023,1
52024,1
52025,0
52026,1
52027,1
52028,1
52029,1
52030,0
52031,0
52032,1
52033,0
52034,0
52035,0
52036,1
52037,1
52038,0
52039,1
52040,1
52041,0
52042,0
52043,1
52044,0
52045,1
52046,0
52047,1
52048,0
52049,1
52050,0
52051,1
52052,0
52053,1
52054,0
52055,1
52056,0
52057,0
52058,1
52059,1
52060,1
52061,0
52062,1
52063,1
52064,1
52065,0
52066,1
52067,0
52068,1
52069,0
52070,1
52071,1
52072,1
52073,0
52074,0
52075,0
52076,0
52077,0
52078,0
52079,1
52080,1
52081,1
52082,0
52083,1
52084,0
52085,1
52086,1
52087,1
52088,0
52089,1
52090,0
52091,0
52092,1
52093,1
52094,0
52095,0
52096,0
52097,1
52098,0
52099,1
52100,1
52101,0
52102,0
52103,1
52104,1
52105,0
52106,0
52107,0
52108,1
52109,1
52110,1
52111,0
52112,0
52113,0
52114,0
52115,0
52116,1
52117,0
52118,0
52119,1
52120,0
52121,1
52122,1
52123,0
52124,0
52125,1
52126,1
52127,0
52128,0
52129,0
52130,0
52131,0
52132,0
52133,0
52134,1
52135,0
52136,0
52137,1
52138,1
52139,1
52140,0
52141,0
52142,0
52143,1
52144,0
52145,1
52146,0
52147,1
52148,1
52149,1
52150,1
52151,0
52152,1
52153,0
52154,1
52155,1
52156,0
52157,1
52158,1
52159,1
52160,1
52161,0
52162,1
52163,1
52164,1
52165,1
52166,0
52167,0
52168,0
52169,1
52170,1
52171,0
52172,1
52173,0
52174,0
52175,0
52176,0
52177,0
52178,0
52179,0
52180,0
52181,0
52182,1
52183,1
52184,1
52185,1
52186,0
52187,1
52188,0
52189,0
52190,0
52191,0
52192,1
52193,1
52194,1
52195,1
52196,1
52197,1
52198,1
52199,1
52200,1
52201,1
52202,1
52203,1
52204,1
52205,0
52206,0
52207,0
52208,1
52209,1
52210,1
52211,0
52212,0
52213,0
52214,0
52215,1
52216,0
52217,1
52218,1
52219,0
52220,1
52221,0
52222,1
52223,1
52224,0
52225,1
52226,0
52227,0
52228,0
52229,1
52230,0
52231,0
52232,1
52233,0
52234,0
52235,1
52236,1
52237,0
52238,0
52239,1
52240,0
52241,0
52242,1
52243,1
52244,1
52245,0
52246,0
52247,1
52248,0
52249,1
52250,0
52251,1
52252,1
52253,0
52254,0
52255,1
52256,1
52257,1
52258,0
52259,1
52260,0
52261,0
52262,1
52263,1
52264,0
52265,1
52266,0
52267,1
52268,0
52269,0
52270,0
52271,1
52272,0
52273,0
52274,0
52275,1
52276,1
52277,1
52278,0
52279,0
52280,1
52281,1
52282,0
52283,0
52284,1
52285,1
52286,0
52287,0
52288,0
52289,1
52290,1
52291,0
52292,0
52293,0
52294,0
52295,0
52296,1
52297,0
52298,1
52299,0
52300,1
52301,0
52302,1
52303,0
52304,1
52305,1
52306,0
52307,0
52308,1
52309,1
52310,0
52311,0
52312,1
52313,0
52314,0
52315,0
52316,0
52317,0
52318,0
52319,0
52320,1
52321,0
52322,1
52323,0
52324,0
52325,1
52326,0
52327,0
52328,0
52329,0
52330,1
52331,1
52332,0
52333,0
52334,1
52335,0
52336,0
52337,0
52338,1
52339,1
52340,0
52341,0
52342,0
52343,0
52344,0
52345,1
52346,0
52347,1
52348,1
52349,1
52350,0
52351,1
52352,1
52353,0
52354,0
52355,1
52356,1
52357,1
52358,1
52359,1
52360,1
52361,1
52362,0
52363,1
52364,0
52365,1
52366,0
52367,0
52368,0
52369,1
52370,1
52371,1
52372,0
52373,0
52374,1
52375,1
52376,0
52377,1
52378,0
52379,0
52380,0
52381,1
52382,0
52383,1
52384,1
52385,1
52386,0
52387,0
52388,0
52389,1
52390,0
52391,1
52392,1
52393,0
52394,0
52395,0
52396,1
52397,1
52398,1
52399,0
52400,1
52401,0
52402,0
52403,1
52404,0
52405,1
52406,0
52407,1
52408,0
52409,1
